brand_name,product_name,product_id,url,images_from_sociolla,images_from_serper,total_images,serper_status
15575_etude,Mirror Holic Liquid Eyes,101814,https://www.sociolla.com/eyeshadow/73472-mirror-holic-liquid-eyes,0,9,9,ok
740_eucalie,Organic Hair & Scalp Treatment Oil – Power 10+,82973,https://www.sociolla.com/hair-oil/54631-organic-hair-and-scalp-treatment-oil-power-10,0,9,9,ok
15575_etude,02 Air Mask Ceramide Deep Moisturizing,101812,https://www.sociolla.com/sheet-mask/73470-02-air-mask-ceramide-deep-moisturizing,0,5,5,ok
740_eucalie,Organic Hair Growth Treatment Shampoo,63417,https://www.sociolla.com/shampoo/16116-organic-hair-growth-treatment-shampoo,0,10,10,ok
15575_etude,02 Air Mask Strawberry Brightening & Revitalizing,101807,https://www.sociolla.com/sheet-mask/73465-02-air-mask-strawberry-brightening-and-revitalizing,0,6,6,ok
15575_etude,All Day Fix Pen Liner,99875,https://www.sociolla.com/eyeliner/71533-all-day-fix-pen-liner,0,10,10,ok
15575_etude,Moistfull Collagen Intense Foam,101859,https://www.sociolla.com/default-category/73517-moistfull-collagen-intense-foam,0,5,5,ok
740_eucalie,Hair Growth/Anti Hair Fall Tonic Organic Serum - Strength & Volume,100833,https://www.sociolla.com/hair-tonic/72491-hair-growth-anti-hair-fall-tonic-organic-serum-strength-and-volume,0,9,9,ok
740_eucalie,Organic Anti-Aging Facial Wash - Happy Skin,63418,https://www.sociolla.com/face-wash/16118-happy-skin-gentle-facial-wash,0,9,9,ok
15575_etude,Lip Tailor,101854,https://www.sociolla.com/default-category/73512-lip-tailor,0,9,9,ok
740_eucalie,Organic Gentle Body Wash - Happy Skin,80727,https://www.sociolla.com/body-wash/52385-organic-gentle-body-wash-happy-skin,0,8,8,ok
740_eucalie,Bug Off Organic Mosquito Repellent Spray,72783,https://www.sociolla.com/bug-repellent/25963-bug-off-organic-mosquito-repellent-spray,0,10,10,ok
740_eucalie,Organic Brightening Serum-Tranexamic Peptide Postbiotic,90898,https://www.sociolla.com/hair-serum/62556-organic-brightening-serum-tranexamic-peptide-postbiotic,0,8,8,ok
740_eucalie,Organic AHA Water Gel Exfoliating Toner-Glowing & Brightening,90897,https://www.sociolla.com/toner/62555-organic-aha-water-gel-exfoliating-toner-glowing-and-brightening,0,6,6,ok
740_eucalie,Organic Argan Oil [ECOCERT Certified],63416,https://www.sociolla.com/face-oil/16117-organic-argan-oil,0,9,9,ok
15577_evalash,Magnetic Eyelash Gold Set Mix - Bulu Mata Palsu Magnetik,100100,https://www.sociolla.com/false-eyelashes/71758-magnetic-eyelash-gold-set-mix,0,2,2,ok
740_eucalie,Organic Hair Growth/Hair Loss Treatment Shampoo Set (190ml X 2pcs) Free AHA Water Gel Toner 45ml,102283,https://www.sociolla.com/shampoo/73941-organic-hair-growth-hair-loss-treatment-shampoo-set-190ml-x-2pcs-free-aha-water-gel-toner-45ml,0,3,3,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - DAZZLE,105724,https://www.sociolla.com/false-eyelashes/77382-invisible-magnetic-eyelash-dazzle,0,4,4,ok
740_eucalie,Organic Anti Aging Hand & Body Cream - Happy Skin,63419,https://www.sociolla.com/body-butter-cream/16119-happy-skin-hand-and-body-cream,0,8,8,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - TWINKLE,105725,https://www.sociolla.com/false-eyelashes/77383-invisible-magnetic-eyelash-twinkle,0,1,1,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - WHIMSIE,105727,https://www.sociolla.com/false-eyelashes/77385-invisible-magnetic-eyelash-whimsie,0,2,2,ok
740_eucalie,Organic Hair Growth Treatment Kit,106271,https://www.sociolla.com/hair-care-set/77929-organic-hair-growth-treatment-kit,0,6,6,ok
15577_evalash,Magnetic Eyelash Gold Set Natural  - Bulu Mata Palsu Magnetik,100104,https://www.sociolla.com/false-eyelashes/71762-magnetic-eyelash-gold-set-natural,0,3,3,ok
15577_evalash,Magnetic Eyelash Silver Set Aurora  - Bulu Mata Palsu Magnetik,100105,https://www.sociolla.com/false-eyelashes/71763-magnetic-eyelash-silver-set-aurora,0,3,3,ok
740_eucalie,Organic Glow & Bright Booster Pack,91249,https://www.sociolla.com/default-category/62907-organic-glow-and-bright-booster-pack,0,10,10,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - DREAME,105723,https://www.sociolla.com/false-eyelashes/77381-invisible-magnetic-eyelash-dreame,0,1,1,ok
15577_evalash,Magnetic Eyelash Silver Set Belle  - Bulu Mata Palsu Magnetik,100106,https://www.sociolla.com/false-eyelashes/71764-magnetic-eyelash-silver-set-belle,0,1,1,ok
15577_evalash,Bulu Mata Invisible Magnetic Eyelash - SPARKLE,105726,https://www.sociolla.com/false-eyelashes/77384-invisible-magnetic-eyelash-sparkle,0,0,0,ok
15569_eversince,"Ready, Spray, Glow Antibacterial Face Mist",99324,https://www.sociolla.com/face-mist/70982-ready-spray-glow-antibacterial-face-mist,0,1,1,ok
15569_eversince,Gleam & Go Toner,99321,https://www.sociolla.com/toner/70979-gleam-and-go-toner,0,6,6,ok
15569_eversince,Dew Your Best Wash Off Mask,99325,https://www.sociolla.com/wash-off-mask/70983-dew-your-best-wash-off-mask,0,7,7,ok
15569_eversince,Base Buddy Moisturizer,99322,https://www.sociolla.com/face-cream-lotion/70980-base-buddy-moisturizer,0,8,8,ok
15569_eversince,Wide Awake Eye Patch,99328,https://www.sociolla.com/eye-mask/70986-wide-awake-eye-patch,0,5,5,ok
15569_eversince,Face The Day Face Wash Gel,99320,https://www.sociolla.com/cleanser/70978-face-the-day-face-wash-gel,0,8,8,ok
15569_eversince,Joyful Gloss Lip Treatment,99326,https://www.sociolla.com/skincare/70984-joyful-gloss-lip-treatment,0,2,2,ok
15569_eversince,Sunny Side Up Sunscreen Lotion,99323,https://www.sociolla.com/sunscreen/70981-sunny-side-up-sunscreen-lotion,0,9,9,ok
15301_eze-nails,Spot-On Manicure Forgiveness,85465,https://www.sociolla.com/nail-arts/57123-spot-on-manicure-forgiveness,0,4,4,ok
15301_eze-nails,Spot On Manicure - She's a Leader,93233,https://www.sociolla.com/default-category/64891-spot-on-manicure-she-s-a-leader,0,5,5,ok
15569_eversince,Evs Glow On Me Kit,102837,https://www.sociolla.com/skin-care-set/74495-evs-glow-on-me-kit,0,9,9,ok
15301_eze-nails,Cenil Ubi Ungu Spot On Manicure,97959,https://www.sociolla.com/manicure-pedicure-set/69617-cenil-ubi-ungu-spot-on-manicure,0,9,9,ok
15301_eze-nails,Bubur Mutiara Spot On Manicure,99010,https://www.sociolla.com/manicure-pedicure-set/70668-bubur-mutiara-spot-on-manicure,0,9,9,ok
15569_eversince,Evs Dream A Little Glow On Me,102839,https://www.sociolla.com/skin-care-set/74497-evs-dream-a-little-glow-on-me,0,3,3,ok
15301_eze-nails,Eze Tweezer (Pinset Nail Art Sticker Ujung Runcing),99723,https://www.sociolla.com/default-category/71381-eze-tweezer-pinset-nail-art-sticker-ujung-runcing,0,8,8,ok
15569_eversince,Eye-Mazing Eye Balm,99327,https://www.sociolla.com/skincare/70985-eye-mazing-eye-balm,0,6,6,ok
15301_eze-nails,Spot-On Manicure Passionate Mint,85445,https://www.sociolla.com/nail-arts/57103-spot-on-manicure-passionate-mint,0,4,4,ok
15301_eze-nails,Spot-On Manicure Worthy in Beige,85443,https://www.sociolla.com/nail-arts/57101-spot-on-manicure-worthy-in-beige,0,3,3,ok
15569_eversince,Evs Glow O'Clock Kit,102838,https://www.sociolla.com/skin-care-set/74496-evs-glow-o-clock-kit,0,9,9,ok
15301_eze-nails,Spot-On Manicure Exceptionally Resilient,85463,https://www.sociolla.com/nail-treatment/57121-spot-on-manicure-exceptionally-resilient,0,2,2,ok
15301_eze-nails,Spot-On Manicure Insanely Confident,85473,https://www.sociolla.com/nail-treatment/57131-spot-on-manicure-insanely-confident,0,1,1,ok
15301_eze-nails,Spot On Manicure Nyi Ageng in Black Glitter,88103,https://www.sociolla.com/nail-arts/59761-spot-on-manicure-nyi-ageng-in-black-glitter,0,4,4,ok
15301_eze-nails,Spot On Deco - Gold French (Sticker Kuku Nail Art),99721,https://www.sociolla.com/default-category/71379-spot-on-deco-gold-french-sticker-kuku-nail-art,0,9,9,ok
15301_eze-nails,Klepon Spot On Manicure,97957,https://www.sociolla.com/manicure-pedicure-set/69615-klepon-spot-on-manicure,0,2,2,ok
15301_eze-nails,Ketan Biru Spot On Manicure,97960,https://www.sociolla.com/default-category/69618-ketan-biru-spot-on-manicure,0,6,6,ok
15301_eze-nails,Kue Talam Biru Spot On Manicure,97955,https://www.sociolla.com/manicure-pedicure-set/69613-kue-talam-biru-spot-on-manicure,0,5,5,ok
15301_eze-nails,Bika Ambon Spot On Manicure,97956,https://www.sociolla.com/default-category/69614-bika-ambon-spot-on-manicure,0,2,2,ok
15301_eze-nails,Kue Mangkok Spot On Manicure,97962,https://www.sociolla.com/default-category/69620-kue-mangkok-spot-on-manicure,0,8,8,ok
15301_eze-nails,Spot On Deco - Starry Night (Sticker Kuku Nail Art),99719,https://www.sociolla.com/default-category/71377-spot-on-deco-starry-night-sticker-kuku-nail-art,0,8,8,ok
15301_eze-nails,"Spot On Manicure - But First, Consent",93267,https://www.sociolla.com/default-category/64925-spot-on-manicure-but-first-consent,0,2,2,ok
15301_eze-nails,Spot On Manicure - She's a Goal Digger,93357,https://www.sociolla.com/default-category/65015-spot-on-manicure-she-s-a-goal-digger,0,3,3,ok
15301_eze-nails,Spot On Manicure - Dare To Confess,93269,https://www.sociolla.com/default-category/64927-spot-on-manicure-dare-to-confess,0,7,7,ok
15301_eze-nails,Spot-On Pedicure Angelic,89936,https://www.sociolla.com/nail-arts/61594-spot-on-pedicure-angelic,0,1,1,ok
15301_eze-nails,Spot On Pedicure - Lovers & Defenders,93266,https://www.sociolla.com/nail-arts/64924-spot-on-pedicure-lovers-and-defenders,0,4,4,ok
15301_eze-nails,Spot On Pedicure - She's Pretty & Smart,93371,https://www.sociolla.com/default-category/65029-spot-on-pedicure-she-s-pretty-and-smart,0,3,3,ok
15301_eze-nails,Spot-On Pedicure Red Carpet Ready,89937,https://www.sociolla.com/nail-arts/61595-spot-on-pedicure-red-carpet-ready,0,4,4,ok
15301_eze-nails,Spot On Manicure Martha in Macaron,89257,https://www.sociolla.com/nail-arts/60915-spot-on-manicure-martha-in-macaron,0,2,2,ok
15301_eze-nails,"Spot-On Manicure CEO,000,000",89932,https://www.sociolla.com/default-category/61590-spot-on-manicure-ceo-000-000,0,2,2,ok
15301_eze-nails,Spot On Pedicure - She Impresses Herself,93239,https://www.sociolla.com/default-category/64897-spot-on-pedicure-she-impresses-herself,0,9,9,ok
15301_eze-nails,Spot On Pedicure - Timeless Love,93265,https://www.sociolla.com/default-category/64923-spot-on-pedicure-timeless-love,0,5,5,ok
15301_eze-nails,Spot-On Manicure Extremely Patient,85477,https://www.sociolla.com/nail-treatment/57135-spot-on-manicure-extremely-patient,0,0,0,ok
15301_eze-nails,Spot-On Manicure Crazily Creative,85483,https://www.sociolla.com/nail-treatment/57141-spot-on-manicure-crazily-creative,0,0,0,ok
15301_eze-nails,Spot-On Manicure Walanda in Sage Green,88764,https://www.sociolla.com/nail-arts/60422-spot-on-manicure-walanda-in-sage-green,0,7,7,ok
15301_eze-nails,Spot-On Manicure Undeniably Determined,85994,https://www.sociolla.com/nail-arts/57652-spot-on-manicure-undeniably-determined,0,2,2,ok
15301_eze-nails,Spot-On Manicure Dramatically Charming,85481,https://www.sociolla.com/default-category/57139-spot-on-manicure-dramatically-charming,0,2,2,ok
15301_eze-nails,Spot-On Manicure Wisdom,85468,https://www.sociolla.com/nail-treatment/57126-spot-on-manicure-wisdom,0,0,0,ok
15301_eze-nails,Spot On Manicure Dien in Wine,88100,https://www.sociolla.com/nail-arts/59758-spot-on-manicure-dien-in-wine,0,5,5,ok
15301_eze-nails,Spot-On Manicure Sweet Hustler,85461,https://www.sociolla.com/nail-treatment/57119-spot-on-manicure-sweet-hustler,0,1,1,ok
15301_eze-nails,Spot-On Manicure Imperfection,85460,https://www.sociolla.com/nail-treatment/57118-spot-on-manicure-imperfection,0,0,0,ok
