brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,image_folder_name,image_folder_path,image_count
796_3ce,Glaze Lip Tint,107426,50,Rp 264.000,,https://www.sociolla.com/lip-tint/79084-glaze-lip-tint,2023-11-08T10:58:38.537Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,19,796_3ce_107426,SafeCart_Dataset/images/796_3ce_107426,9
796_3ce,Plumping Lips,107425,40,Rp 229.000,,https://www.sociolla.com/lip-tint/79083-plumping-lips,2023-11-08T10:56:38.958Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,4,796_3ce_107425,SafeCart_Dataset/images/796_3ce_107425,9
796_3ce,[ 3CE x TOILETPAPER]   FACE BLUSH,98434,70,Rp 352.000,,https://www.sociolla.com/blush/70092-3ce-x-toiletpaper-face-blush,2022-12-11T14:57:54.657Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,5,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.875",8,0,0,8,27,796_3ce_98434,SafeCart_Dataset/images/796_3ce_98434,9
796_3ce,[ 3CE x TOILETPAPER]   MULTI EYE COLOR PALETTE,98432,150,Rp 775.000,,https://www.sociolla.com/eyeshadow/70090-3ce-x-toiletpaper-multi-eye-color-palette,2023-05-25T03:07:45.473Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,327,796_3ce_98432,SafeCart_Dataset/images/796_3ce_98432,9
796_3ce,SUPER SLIM PEN EYE LINER,98370,40,Rp 229.000,,https://www.sociolla.com/eyeliner/70028-super-slim-pen-eye-liner,2022-09-30T17:17:21.273Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.971428571428572,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.857142857142857",7,0,0,7,144,796_3ce_98370,SafeCart_Dataset/images/796_3ce_98370,9
751_abib,Heartleaf Essence Calming Pump,91887,70,Rp 380.000,"""50ml"": 380000",https://www.sociolla.com/essence/63545-heartleaf-essence-calming-pump,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.775,8,"""star_effectiveness"": 4.6; ""star_packaging"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 4.7",8,4,0,6,328,751_abib_91887,SafeCart_Dataset/images/751_abib_91887,10
751_abib,Quick Sunstick Protection Bar,91207,80,Rp 400.000,"""22g"": 400000",https://www.sociolla.com/sunscreen/62865-quick-sunstick-protection-bar,2023-01-03T10:31:35.314Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666666,17,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.722222222222222; ""star_value_for_money"": 4.222222222222222",17,2,0,16,786,751_abib_91207,SafeCart_Dataset/images/751_abib_91207,10
751_abib,Yuja Essence Vitalizing Pump,91209,70,Rp 380.000,"""50ml"": 380000",https://www.sociolla.com/essence/62867-yuja-essence-vitalizing-pump,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.607142857142858,5,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.571428571428571",7,2,1,4,303,751_abib_91209,SafeCart_Dataset/images/751_abib_91209,10
751_abib,Heartleaf Spot Pad Calming Touch,91204,70,Rp 360.000,,https://www.sociolla.com/skin-care-set/62862-heartleaf-spot-pad-calming-touch,2023-03-20T09:13:53.407Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.694444444444445,16,"""star_effectiveness"": 4.5; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.555555555555555",16,4,2,12,614,751_abib_91204,SafeCart_Dataset/images/751_abib_91204,9
751_abib,Heartleaf Calming Toner Skin Booster,91206,60,Rp 80.000 - Rp 330.000,,https://www.sociolla.com/toner/62864-heartleaf-calming-toner-skin-booster,2023-08-07T09:44:48.438Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.575,18,"""star_effectiveness"": 4.55; ""star_packaging"": 4.75; ""star_texture"": 4.65; ""star_value_for_money"": 4.35",18,7,1,12,401,751_abib_91206,SafeCart_Dataset/images/751_abib_91206,10
751_abib,Heartleaf Sun Essence Calming Drop,91895,70,Rp 390.000,"""50ml"": 390000",https://www.sociolla.com/essence/63553-heartleaf-sun-essence-calming-drop,2023-10-04T11:29:23.435Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.84375,6,"""star_effectiveness"": 5; ""star_packaging"": 4.75; ""star_texture"": 4.875; ""star_value_for_money"": 4.75",8,0,0,8,215,751_abib_91895,SafeCart_Dataset/images/751_abib_91895,10
751_abib,Gummy Sheet Mask Milk Sticker,91194,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/62852-gummy-sheet-mask-milk-sticker,2023-08-11T07:48:24.187Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.916666666666667,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",6,0,0,6,259,751_abib_91194,SafeCart_Dataset/images/751_abib_91194,9
751_abib,Jericho Rose Creme Nutrition Tube,98624,90,Rp 490.000,"""75 ml"": 490000",https://www.sociolla.com/face-cream-lotion/70282-jericho-rose-creme-nutrition-tube,2022-10-06T09:18:38.979Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,108,751_abib_98624,SafeCart_Dataset/images/751_abib_98624,9
751_abib,Rebalancing Emulsion Skin Booster,91886,80,Rp 430.000,"""200ml"": 430000",https://www.sociolla.com/face-cream-lotion/63544-rebalancing-emulsion-skin-booster,,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",4,1,0,3,167,751_abib_91886,SafeCart_Dataset/images/751_abib_91886,7
751_abib,Rebalancing Toner Skin Booster,91885,80,Rp 420.000,"""200ml"": 420000",https://www.sociolla.com/toner/63543-rebalancing-toner-skin-booster,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,161,751_abib_91885,SafeCart_Dataset/images/751_abib_91885,9
751_abib,Heartleaf Facial Mist Calming Spray Set,106156,60,Rp 310.000,,https://www.sociolla.com/toner/77814-heartleaf-facial-mist-calming-spray-set,2023-09-11T09:44:24.049Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666667,3,"""star_effectiveness"": 4; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,2,0,1,64,751_abib_106156,SafeCart_Dataset/images/751_abib_106156,10
751_abib,Gummy Sheet Mask Heartleaf Sticker,91195,10,Rp 56.000,"""27ml"": 56000",https://www.sociolla.com/sheet-mask/62853-gummy-sheet-mask-heartleaf-sticker,2023-08-11T04:11:05.190Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.826923076923077,11,"""star_effectiveness"": 4.846153846153846; ""star_packaging"": 5; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.615384615384615",12,1,1,11,300,751_abib_91195,SafeCart_Dataset/images/751_abib_91195,9
751_abib,Mild Acidic pH sheet Mask Heartleaf Fit,91201,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/62859-mild-acidic-ph-sheet-mask-heartleaf-fit,2023-08-11T08:13:12.551Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,14,"""star_effectiveness"": 4.5; ""star_packaging"": 4.875; ""star_texture"": 4.875; ""star_value_for_money"": 4.25",15,3,0,13,333,751_abib_91201,SafeCart_Dataset/images/751_abib_91201,10
751_abib,Acne Foam Cleanser Heartleaf Foam,91203,40,Rp 230.000,"""150ml"": 230000",https://www.sociolla.com/face-wash/62861-acne-foam-cleanser-heartleaf-foam,2023-09-20T06:54:16.846Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,30,"""star_effectiveness"": 4.8125; ""star_packaging"": 4.9375; ""star_texture"": 4.90625; ""star_value_for_money"": 4.84375",30,4,0,28,330,751_abib_91203,SafeCart_Dataset/images/751_abib_91203,9
751_abib,Rice Probiotics Overnight Mask Barrier Jelly,98614,70,Rp 390.000,"""80 ml"": 390000",https://www.sociolla.com/wash-off-mask/70272-rice-probiotics-overnight-mask-barrier-jelly,2022-10-06T09:15:22.703Z,Wash off Mask,Skincare; Face Mask; Wash off Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,47,751_abib_98614,SafeCart_Dataset/images/751_abib_98614,10
751_abib,Jericho Rose Essence Nutrition Pump,98609,70,Rp 380.000,"""50 ml"": 380000",https://www.sociolla.com/essence/70267-jericho-rose-essence-nutrition-pump,2022-10-06T09:13:39.877Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,85,751_abib_98609,SafeCart_Dataset/images/751_abib_98609,10
751_abib,Protective Lip Balm Block Stick,98611,30,Rp 160.000,,https://www.sociolla.com/skincare/70269-protective-lip-balm-block-stick,2022-10-06T09:14:55.122Z,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.78125,6,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 4.75; ""star_value_for_money"": 4.625",7,0,1,7,285,751_abib_98611,SafeCart_Dataset/images/751_abib_98611,10
751_abib,Pine Needle Pore Pad Clear Touch,91889,60,Rp 340.000,"""145ml"": 340000",https://www.sociolla.com/toner/63547-pine-needle-pore-pad-clear-touch,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.857142857142858,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.714285714285714",7,0,0,7,465,751_abib_91889,SafeCart_Dataset/images/751_abib_91889,10
751_abib,Moisturizing Lip Balm Tube,98610,30,Rp 150.000,"""9 gr"": 150000",https://www.sociolla.com/skincare/70268-moisturizing-lip-balm-tube,2022-10-06T09:14:29.205Z,Skincare,Skincare,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,21,751_abib_98610,SafeCart_Dataset/images/751_abib_98610,7
751_abib,Mild Acidic pH Sheet Mask Yuja Fit,91199,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/62857-mild-acidic-ph-sheet-mask-yuja-fit,2023-08-10T04:38:13.905Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.791666666666666,4,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 5; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.5",6,0,0,6,258,751_abib_91199,SafeCart_Dataset/images/751_abib_91199,8
751_abib,Mild Acidic pH Sheet Mask Jericho Rose Fit  (single),98599,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/70257-mild-acidic-ph-sheet-mask-jericho-rose-fit-single,2022-10-06T09:13:01.056Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.958333333333333,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.833333333333333",6,0,0,6,204,751_abib_98599,SafeCart_Dataset/images/751_abib_98599,9
751_abib,Calming Facial Soap Heartleaf Stone,98608,40,Rp 200.000,"""100 gr"": 200000",https://www.sociolla.com/cleansing-bar/70266-calming-facial-soap-heartleaf-stone,2022-10-06T09:13:20.963Z,Cleansing Bar,Skincare; Cleanser; Cleansing Bar,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,23,751_abib_98608,SafeCart_Dataset/images/751_abib_98608,10
751_abib,Yuja Probiotics Blemish Pad Vitalizing Touch,91893,70,Rp 360.000,"""140ml"": 360000",https://www.sociolla.com/toner/63551-yuja-probiotics-blemish-pad-vitalizing-touch,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.583333333333333,2,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 5; ""star_texture"": 4.333333333333333; ""star_value_for_money"": 4.333333333333333",2,1,0,2,101,751_abib_91893,SafeCart_Dataset/images/751_abib_91893,5
730_acwell,Licorice pH Balancing Cleansing Toner,21291,30,Rp 165.000,"""150 ml"": 165000",https://www.sociolla.com/toner/15871-licorice-ph-balancing-cleansing-toner,2023-02-09T02:43:18.398Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.635697764070933,1297,"""star_effectiveness"": 4.582883577486507; ""star_packaging"": 4.657671549730146; ""star_texture"": 4.711642251349268; ""star_value_for_money"": 4.59059367771781",1224,222,85,990,4708,730_acwell_21291,SafeCart_Dataset/images/730_acwell_21291,10
730_acwell,Real Aqua Balancing Cream,90792,60,Rp 340.000,"""50 ml    "": 340000",https://www.sociolla.com/face-cream-lotion/62450-real-aqua-balancing-cream,2023-09-14T06:18:26.300Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7142857142857135,26,"""star_effectiveness"": 4.714285714285714; ""star_packaging"": 4.821428571428571; ""star_texture"": 4.892857142857143; ""star_value_for_money"": 4.428571428571429",28,5,0,23,128,730_acwell_90792,SafeCart_Dataset/images/730_acwell_90792,10
730_acwell,pH Balancing Bubble Free Cleansing Gel,90795,40,Rp 212.000,"""160 ml"": 212000",https://www.sociolla.com/cleansing-gel/62453-ph-balancing-bubble-free-cleansing-gel,2023-07-11T08:15:43.032Z,Cleansing Gel,Skincare; Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.573170731707317,39,"""star_effectiveness"": 4.512195121951219; ""star_packaging"": 4.902439024390244; ""star_texture"": 4.7073170731707314; ""star_value_for_money"": 4.170731707317073",36,7,7,27,181,730_acwell_90795,SafeCart_Dataset/images/730_acwell_90795,10
730_acwell,pH Balancing Soothing Cleansing Foam,90794,40,Rp 202.000,"""150 ml"": 202000",https://www.sociolla.com/face-wash/62452-ph-balancing-soothing-cleansing-foam,2023-07-11T08:20:19.487Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.815789473684211,17,"""star_effectiveness"": 4.842105263157895; ""star_packaging"": 4.894736842105263; ""star_texture"": 4.7894736842105265; ""star_value_for_money"": 4.7368421052631575",19,3,0,16,123,730_acwell_90794,SafeCart_Dataset/images/730_acwell_90794,9
730_acwell,Licorice pH Balancing Advance Serum,82363,40,Rp 220.000,"""30 ml"": 220000",https://www.sociolla.com/face-serum/54021-licorice-ph-balancing-advance-serum,2023-09-14T04:08:16.071Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.577702702702703,145,"""star_effectiveness"": 4.472972972972973; ""star_packaging"": 4.72972972972973; ""star_texture"": 4.70945945945946; ""star_value_for_money"": 4.398648648648648",133,27,20,101,666,730_acwell_82363,SafeCart_Dataset/images/730_acwell_82363,10
730_acwell,Licorice pH Balancing Essence Mist,63246,40,Rp 229.000,"""100 ml"": 229000",https://www.sociolla.com/essence/38023-licorice-ph-balancing-essence-mist,2023-09-15T06:36:07.372Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.627840909090909,86,"""star_effectiveness"": 4.534090909090909; ""star_packaging"": 4.7272727272727275; ""star_texture"": 4.738636363636363; ""star_value_for_money"": 4.511363636363637",83,20,4,64,474,730_acwell_63246,SafeCart_Dataset/images/730_acwell_63246,10
730_acwell,Licorice pH Balancing Essential Cream,99997,60,Rp 320.000,,https://www.sociolla.com/face-cream-lotion/71655-licorice-ph-balancing-essential-cream,2023-02-06T03:07:14.119Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.818181818181818,9,"""star_effectiveness"": 5; ""star_packaging"": 4.909090909090909; ""star_texture"": 4.7272727272727275; ""star_value_for_money"": 4.636363636363637",11,0,0,11,88,730_acwell_99997,SafeCart_Dataset/images/730_acwell_99997,9
730_acwell,Licorice Toner & Essence Mist Set,105752,70,Rp 394.000,,https://www.sociolla.com/default-category/77410-licorice-toner-and-essence-mist-set,2023-07-20T07:56:58.710Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,8,730_acwell_105752,SafeCart_Dataset/images/730_acwell_105752,8
730_acwell,Licorice Toner & Cream Set,105751,90,Rp 485.000,,https://www.sociolla.com/default-category/77409-licorice-toner-and-cream-set,2023-07-20T07:56:28.888Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,2,730_acwell_105751,SafeCart_Dataset/images/730_acwell_105751,4
730_acwell,Licorice Toner & Serum Set,105750,70,Rp 385.000,,https://www.sociolla.com/default-category/77408-licorice-toner-and-cream-set,2023-07-20T07:55:51.203Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,5,730_acwell_105750,SafeCart_Dataset/images/730_acwell_105750,7
730_acwell,Deep Hydration  for Dull Skin,102279,90,Rp 495.000,,https://www.sociolla.com/skin-care-set/73937-deep-hydration-for-dull-skin,2023-02-08T07:09:00.707Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,13,730_acwell_102279,SafeCart_Dataset/images/730_acwell_102279,8
730_acwell,Cleansing Power - for Dry Skin,102277,70,Rp 367.000,,https://www.sociolla.com/skin-care-set/73935-cleansing-power-for-dry-skin,2023-02-08T07:00:37.339Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,-317,730_acwell_102277,SafeCart_Dataset/images/730_acwell_102277,6
730_acwell,Cleansing Power - for Oily Skin,102276,70,Rp 357.000,,https://www.sociolla.com/skin-care-set/73934-cleansing-power-for-oily-skin,2023-02-08T07:00:16.326Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,26,730_acwell_102276,SafeCart_Dataset/images/730_acwell_102276,3
730_acwell,Licorice pH Balancing Cleansing Toner Duo,76061,60,Rp 330.000,,https://www.sociolla.com/toner/47719-licorice-ph-balancing-cleansing-toner-duo,2022-06-01T02:03:39.178Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,655,730_acwell_76061,SafeCart_Dataset/images/730_acwell_76061,5
730_acwell,Licorice pH Balancing Intensive Eye Cream,82362,50,Rp 289.000,"""30 ml"": 289000",https://www.sociolla.com/eye-cream/54020-licorice-ph-balancing-intensive-eye-cream,2023-09-14T04:07:27.460Z,Eye Cream,Skincare; Eye Care; Eye Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.591346153846154,50,"""star_effectiveness"": 4.461538461538462; ""star_packaging"": 4.788461538461538; ""star_texture"": 4.6923076923076925; ""star_value_for_money"": 4.423076923076923",49,15,3,34,415,730_acwell_82362,SafeCart_Dataset/images/730_acwell_82362,9
730_acwell,Real Aqua Balancing Lotion,90791,50,Rp 290.000,"""140 ml"": 290000",https://www.sociolla.com/face-cream-lotion/62449-real-aqua-balancing-lotion,2023-09-14T06:15:50.441Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6764705882352935,15,"""star_effectiveness"": 4.764705882352941; ""star_packaging"": 4.529411764705882; ""star_texture"": 4.9411764705882355; ""star_value_for_money"": 4.470588235294118",17,4,0,13,56,730_acwell_90791,SafeCart_Dataset/images/730_acwell_90791,10
730_acwell,Real Aqua Balancing Ampoule,90793,60,Rp 300.000,"""35 ml"": 300000",https://www.sociolla.com/ampoule/62451-real-aqua-balancing-ampoule,2023-09-14T06:21:47.742Z,Ampoule,Skincare; Treatment; Ampoule,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.931818181818182,9,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4.909090909090909; ""star_value_for_money"": 4.818181818181818",11,1,0,10,18,730_acwell_90793,SafeCart_Dataset/images/730_acwell_90793,8
730_acwell,Licorice Toner & Eye Cream Set,105753,90,Rp 454.000,,https://www.sociolla.com/skin-care-set/77411-licorice-toner-and-eye-cream-set,2023-07-20T07:57:50.078Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,2,730_acwell_105753,SafeCart_Dataset/images/730_acwell_105753,4
730_acwell,Deep Hydration  for Oily Skin,102278,120,Rp 630.000,,https://www.sociolla.com/default-category/73936-deep-hydration-for-oily-skin,2023-02-08T07:00:55.654Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,-232,730_acwell_102278,SafeCart_Dataset/images/730_acwell_102278,4
730_acwell,Real Aqua Balancing Toner,85742,50,Rp 290.000,"""Non Specify"": 290000",https://www.sociolla.com/toner/57400-acwell-real-aqua-balancing-toner-160ml,2023-09-14T04:25:54.323Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75,11,"""star_effectiveness"": 4.846153846153846; ""star_packaging"": 4.769230769230769; ""star_texture"": 4.923076923076923; ""star_value_for_money"": 4.461538461538462",13,3,0,10,-205,730_acwell_85742,SafeCart_Dataset/images/730_acwell_85742,8
15654_adara-cosmetics,Noni Glow Conentrate,104991,20,Rp 106.500,,https://www.sociolla.com/face-oil/76649-noni-glow-conentrate,,Face Oil,Skincare; Moisturizer; Face Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,13,15654_adara-cosmetics_104991,SafeCart_Dataset/images/15654_adara-cosmetics_104991,6
15654_adara-cosmetics,ADARA - Diamond Glycolic All In One Moisturizer,105056,20,Rp 103.000,""" 30gr "": 103000",https://www.sociolla.com/face-gel/76714-adara-diamond-glycolic-all-in-one-moisturizer,,Face Gel,Skincare; Moisturizer; Face Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,18,15654_adara-cosmetics_105056,SafeCart_Dataset/images/15654_adara-cosmetics_105056,10
15654_adara-cosmetics,Bee Clear Acne Regular,104993,0,Rp 45.000,"""10ml"": 45000",https://www.sociolla.com/acne-treatment-sealing-gel-cream/76651-bee-clear-acne-regular,2023-12-01T07:21:56.118Z,Acne Treatment / Sealing gel / Cream,Skincare; Treatment; Acne Treatment / Sealing gel / Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.95,10,"""star_effectiveness"": 5; ""star_packaging"": 4.9; ""star_texture"": 4.9; ""star_value_for_money"": 5",10,0,0,10,40,15654_adara-cosmetics_104993,SafeCart_Dataset/images/15654_adara-cosmetics_104993,7
15654_adara-cosmetics,ADARA - Diamond Glycolic Serum Instabirght,105055,10,Rp 99.000,,https://www.sociolla.com/face-serum/76713-adara-diamond-glycolic-serum-instabirght,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,3,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,14,15654_adara-cosmetics_105055,SafeCart_Dataset/images/15654_adara-cosmetics_105055,5
15654_adara-cosmetics,Overnight Skinpair Concentrate,104992,10,Rp 99.000,,https://www.sociolla.com/face-serum/76650-overnight-skinpair-concentrate,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,5,15654_adara-cosmetics_104992,SafeCart_Dataset/images/15654_adara-cosmetics_104992,10
